elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.317375,4.220423,4.25
11.064312,4.448208,4.25
16.60225,4.418477,4.291696
21.524875,4.355579,4.110639
27.945187,4.379175,4.228812
35.038875,4.356486,4.233101
42.46925,4.307893,4.039229
47.647312,4.267223,4.075719
52.198437,4.27131,4.112712
58.270437,4.257774,4.127018
65.201625,4.256979,4.153379
70.135875,4.262168,4.168971
78.437,4.279963,4.177546
83.63825,4.294657,4.197599
88.166125,4.296421,4.19387
92.601125,4.30705,4.196559
102.365125,4.309092,4.213579
109.412375,4.30851,4.215925
116.715063,4.305538,4.225878
121.51,4.279095,4.187369
123.019313,4.281842,4.194272
125.747688,4.278121,4.190056
127.477563,4.281913,4.192566
132.24925,4.286685,4.194638
137.973,4.300213,4.191749
147.562813,4.300806,4.228029
155.306688,4.310805,4.247823
159.950688,4.318696,4.255144
167.8455,4.31763,4.254902
176.703938,4.321279,4.24839
185.75975,4.323501,4.242375
