elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.41,4.380673,3.428571
10.91,4.108554,2.776046
15.59,4.186805,2.918324
20.46,4.167781,2.842555
27.28,4.097692,2.631916
37.3,4.083225,2.506935
41.71,4.086691,2.633078
47.0,4.084799,2.740032
53.62,4.102326,2.722743
64.71,4.092695,2.743893
67.45,4.090906,2.789842
75.48,4.092055,2.788559
82.36,4.05005,2.74357
85.55,4.045832,2.742962
88.85,4.00835,2.749132
93.6,4.008458,2.75725
97.03,4.000991,2.754048
107.65,4.006572,2.745427
114.15,3.994101,2.728864
117.7,3.989256,2.728424
122.9,3.982219,2.723641
132.81,3.975981,2.712283
139.74,3.97333,2.747215
145.2,3.980482,2.74544
156.66,3.970462,2.734801
164.37,3.96205,2.751931
173.95,3.960061,2.781328
183.6,3.969301,2.775301
