seconds,mos_pred_concat,mos_target_concat_durw
2.54,3.670509,2.222222
5.38,3.88333,2.685584
9.33,3.68531,3.014097
12.13,3.834963,3.149342
15.06,3.714365,3.104074
17.15,3.723562,3.213257
21.35,3.696653,3.105731
25.1,3.731542,3.179576
28.69,3.721815,3.250953
30.44,3.738008,3.26048
33.93,3.733165,3.317845
35.62,3.753186,3.329876
38.91,3.771646,3.348104
41.69,3.802575,3.364901
47.59,3.755883,3.340325
50.74,3.764175,3.362654
54.12,3.755293,3.324392
57.77,3.762517,3.324956
63.87,3.751002,3.338001
66.72,3.782001,3.375771
68.57,3.765238,3.382236
70.12,3.768328,3.394049
72.06,3.753793,3.380749
79.16,3.758893,3.387995
81.25,3.746813,3.403737
90.54,3.765406,3.418279
93.13,3.756737,3.411702
97.53,3.783619,3.443256
100.37,3.760521,3.406461
105.91,3.780256,3.451457
107.7,3.772607,3.445616
110.29,3.76852,3.460769
111.98,3.744807,3.456137
114.37,3.746494,3.458215
120.27,3.734173,3.460265
127.06,3.738247,3.481473
131.8,3.710293,3.464158
138.18,3.743251,3.471584
140.02,3.730089,3.46933
144.41,3.731089,3.471951
146.71,3.731648,3.468732
149.04,3.722926,3.475301
152.18,3.710285,3.4805
158.83,3.729654,3.481316
163.08,3.729569,3.488319
166.56,3.729147,3.497517
173.11,3.685676,3.495891
182.2,3.699636,3.521041
