seconds,mos_pred_concat,mos_target_concat_durw
8.13,3.048687,3.7
9.82,3.298791,3.677873
15.23,3.332067,3.756777
18.01,3.42297,3.732577
21.08,3.576252,3.731805
24.23,3.61768,3.72767
29.68,3.537802,3.670562
33.33,3.468796,3.633632
35.93,3.49553,3.672204
38.78,3.548322,3.712625
44.8,3.51522,3.585857
46.35,3.502838,3.596919
51.33,3.526574,3.509901
58.43,3.568286,3.504024
60.75,3.587324,3.470455
70.04,3.55185,3.480403
73.91,3.572504,3.455248
78.31,3.571082,3.492099
80.19,3.575855,3.49061
85.73,3.604433,3.54076
92.25,3.59799,3.534666
94.84,3.602846,3.549857
96.95,3.602466,3.554213
99.34,3.6059,3.554245
105.35,3.634417,3.528331
112.14,3.605661,3.548241
115.69,3.601616,3.533778
122.07,3.621931,3.538546
128.64,3.580003,3.542961
133.03,3.588717,3.543377
135.17,3.593411,3.54341
137.5,3.596599,3.549264
142.86,3.57851,3.551745
149.51,3.592112,3.549443
157.04,3.556934,3.518739
160.52,3.55413,3.527624
166.44,3.531087,3.518557
175.53,3.525098,3.543489
182.14,3.522802,3.550984
