elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.494092,4.875
6.717687,4.351247,3.715111
16.570062,4.466257,4.03315
18.299937,4.459654,4.065465
24.9015,4.50968,3.981833
34.491312,4.470958,4.195411
39.455875,4.514105,4.202279
48.314312,4.496375,4.18811
54.63725,4.499524,4.224204
59.5715,4.473947,4.236694
66.474937,4.503457,4.264039
71.653,4.507569,4.272057
76.397,4.502284,4.270688
80.924875,4.50772,4.262536
86.040375,4.50724,4.284086
92.460687,4.509494,4.307759
98.748812,4.499009,4.312041
100.258125,4.495383,4.318634
106.906125,4.495113,4.345458
111.550125,4.497679,4.351892
113.472875,4.497618,4.360756
119.196625,4.498918,4.349435
129.049,4.502412,4.341844
136.479375,4.479184,4.275595
143.080937,4.486989,4.251345
147.852625,4.481977,4.251301
152.817187,4.492759,4.251259
161.873,4.484684,4.244195
168.195937,4.486146,4.253812
175.939812,4.485528,4.270149
182.84325,4.495819,4.278828
