seconds,mos_pred_concat,mos_target_concat_durw
4.964563,4.707184,4.25
10.080063,4.641945,4.440308
19.932437,4.565383,4.346241
26.580437,4.522342,4.447224
32.868562,4.420202,4.433407
37.612562,4.401818,4.410274
44.516,4.405926,4.424189
46.43875,4.409707,4.442854
51.403312,4.444764,4.424228
56.518812,4.433978,4.4424
62.806937,4.410244,4.435652
69.129875,4.413776,4.441538
75.452812,4.415578,4.446437
77.375562,4.416781,4.457086
87.227937,4.415788,4.433696
93.516062,4.401264,4.429749
100.4195,4.414721,4.434579
105.535,4.412363,4.443809
115.387375,4.420907,4.42726
121.988937,4.413763,4.39061
123.911687,4.416965,4.398126
130.559687,4.409369,4.416043
135.52425,4.426915,4.409961
142.427687,4.43881,4.414325
149.02925,4.438565,4.384897
150.952,4.441162,4.39114
155.696,4.431417,4.386839
162.018937,4.423509,4.391256
168.666937,4.423108,4.405395
173.410937,4.420117,4.401144
180.0125,4.413086,4.377265
