elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.54,4.060643,2.222222
5.38,4.118512,2.685584
9.33,4.071716,3.014097
12.13,4.115082,3.149342
15.06,4.058372,3.104074
17.15,4.104929,3.213257
21.35,4.042224,3.105731
25.1,4.0575,3.179576
28.69,4.033598,3.250953
30.44,4.025938,3.26048
33.93,4.058531,3.317845
35.62,4.07339,3.329876
38.91,4.048163,3.348104
41.69,4.061607,3.364901
47.59,3.984738,3.340325
50.74,3.97699,3.362654
54.12,3.955902,3.324392
57.77,3.973113,3.324956
63.87,3.982099,3.338001
66.72,3.998467,3.375771
68.57,3.999161,3.382236
70.12,4.000141,3.394049
72.06,3.986566,3.380749
79.16,4.024462,3.387995
81.25,4.012193,3.403737
90.54,4.047914,3.418279
93.13,4.045449,3.411702
97.53,4.042243,3.443256
100.37,4.037044,3.406461
105.91,4.061631,3.451457
107.7,4.049626,3.445616
110.29,4.045534,3.460769
111.98,4.039822,3.456137
114.37,4.045994,3.458215
120.27,4.037673,3.460265
127.06,4.05092,3.481473
131.8,4.038394,3.464158
138.18,4.045019,3.471584
140.02,4.045039,3.46933
144.41,4.052091,3.471951
146.71,4.043568,3.468732
149.04,4.045864,3.475301
152.18,4.045522,3.4805
158.83,4.056451,3.481316
163.08,4.045646,3.488319
166.56,4.050534,3.497517
173.11,4.024985,3.495891
182.2,4.036248,3.521041
