block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.885086,2.625,5.0,1,5.0
5.0,10.0,3.378325,2.625,5.0,1,5.0
10.0,15.0,3.351175,2.985919,5.0,2,5.0
15.0,20.0,2.928972,3.0,5.0,1,5.0
20.0,25.0,3.161782,3.157888,5.0,2,5.0
25.0,30.0,2.730519,4.0,5.0,1,5.0
30.0,35.0,3.124756,3.978813,5.0,2,5.0
35.0,40.0,2.845948,2.5,5.0,1,5.0
40.0,45.0,3.402685,2.5,5.0,1,5.0
45.0,50.0,2.55742,2.721128,5.0,2,5.0
50.0,55.0,2.790539,2.875,5.0,1,5.0
55.0,60.0,2.861874,2.875,5.0,1,5.0
60.0,65.0,3.122731,2.887944,5.0,2,5.0
65.0,70.0,2.790665,3.125,5.0,1,5.0
70.0,75.0,3.498775,3.125,5.0,1,5.0
75.0,80.0,3.040026,3.019347,5.0,2,5.0
80.0,85.0,2.842627,3.072331,5.0,2,5.0
85.0,90.0,3.228505,3.5,5.0,1,5.0
90.0,95.0,3.245308,3.5,5.0,1,5.0
95.0,100.0,3.214728,3.5,5.0,2,5.0
100.0,105.0,2.861803,3.5,5.0,1,5.0
105.0,110.0,3.106916,3.324716,5.0,2,5.0
110.0,115.0,3.637559,2.75,5.0,1,5.0
115.0,120.0,3.119486,2.62645,5.0,2,5.0
120.0,125.0,2.758474,2.625,5.0,1,5.0
125.0,130.0,2.726923,2.765531,5.0,2,5.0
130.0,135.0,3.183804,3.25,5.0,1,5.0
135.0,140.0,2.829185,3.25,5.0,1,5.0
140.0,145.0,2.841361,3.397858,5.0,2,5.0
145.0,150.0,2.710614,3.338602,5.0,2,5.0
150.0,155.0,3.185212,3.0,5.0,1,5.0
155.0,160.0,3.116499,3.0,5.0,1,5.0
160.0,165.0,3.648113,3.151064,5.0,2,5.0
165.0,170.0,3.507143,3.407519,5.0,2,5.0
170.0,175.0,2.79335,3.5,5.0,1,5.0
175.0,180.0,2.657768,3.5,5.0,2,5.0
180.0,185.0,3.19732,3.5,5.0,1,5.0
185.0,188.691688,3.085569,3.5,3.691687,1,5.0
