elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.021062,3.092575,3.5
24.55475,3.260818,3.5
29.36125,3.454776,3.622777
34.121313,3.55677,3.727715
43.269,3.425935,3.679573
57.421813,3.291257,3.573695
61.880063,3.375416,3.649438
66.560312,3.348482,3.64772
68.917125,3.371804,3.646943
77.543312,3.481499,3.727935
91.361063,3.423504,3.561123
95.819312,3.471701,3.610623
101.53275,3.478179,3.597364
112.3775,3.440282,3.587968
122.199562,3.526863,3.691416
130.702375,3.494148,3.646436
135.508875,3.527897,3.667845
143.972562,3.558374,3.702068
159.249562,3.512063,3.634717
167.643562,3.555052,3.678043
173.870125,3.565935,3.644808
181.59075,3.609822,3.675853
