seconds,mos_pred_concat,mos_target_concat_durw
6.44,4.053343,2.166667
12.94,4.018315,2.334106
18.98,4.019687,2.364168
29.37,4.063167,2.361683
34.87,3.996844,2.383499
41.52,3.937677,2.562322
49.21,3.965103,2.673337
54.1,3.964535,2.669995
56.44,3.958054,2.660643
62.24,3.973148,2.72333
69.48,3.987972,2.700058
73.42,3.981862,2.667857
77.92,3.958733,2.636506
80.72,3.944727,2.636501
85.66,3.932547,2.620765
95.38,3.921878,2.603826
104.62,3.909951,2.638816
107.05,3.923292,2.637556
109.69,3.921678,2.619203
113.87,3.922206,2.592395
115.36,3.925021,2.592493
120.59,3.931491,2.610166
122.03,3.926081,2.623617
127.76,3.910604,2.658437
130.96,3.915909,2.677643
132.9,3.915589,2.675714
137.44,3.913714,2.690555
142.59,3.908151,2.701731
150.78,3.910334,2.681721
153.08,3.907259,2.692513
157.86,3.913933,2.704153
171.1,3.925606,2.672879
175.29,3.917537,2.671137
178.83,3.911756,2.667749
185.82,3.902029,2.680247
