elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.178063,3.044765,4.375
16.55825,2.435271,3.429987
25.416688,3.140885,3.672219
29.944563,3.163398,3.740683
43.844688,2.959475,3.26809
50.265,3.139828,3.441408
63.495125,3.032104,3.349434
70.250188,3.083281,3.291794
89.010375,2.971372,3.362022
93.805313,2.96379,3.356296
98.449313,3.044774,3.410246
112.6945,2.954595,3.247784
131.019688,2.899757,3.195644
135.953938,2.952567,3.238447
137.46325,2.96787,3.255044
143.633313,2.975228,3.222609
159.883438,2.927515,3.16187
161.613313,2.944195,3.174855
171.203125,2.991885,3.263086
191.653312,2.965599,3.235013
