elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.533687,3.327811,3.5
24.348687,3.392909,3.444479
35.36975,3.29262,3.461779
42.25975,3.332607,3.48839
48.486312,3.371175,3.393567
62.456312,3.318504,3.277576
76.274062,3.259767,3.159356
89.539062,3.249638,3.154266
103.691875,3.189836,3.167333
108.056875,3.182701,3.155524
112.737125,3.16895,3.175014
127.417125,3.159942,3.212456
142.694125,3.134526,3.18971
147.514125,3.146964,3.203933
153.227562,3.167297,3.210312
163.097562,3.162114,3.235407
173.942312,3.162547,3.251904
183.627312,3.167914,3.245211
192.775,3.158802,3.257301
