block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,4.550494,3.75,1.0,1,1.0
1.0,2.0,1.5,2.077734,3.75,1.0,1,1.0
2.0,3.0,2.5,2.077734,3.75,1.0,1,1.0
3.0,4.0,3.5,3.480835,3.75,1.0,1,1.0
4.0,5.0,4.5,4.181112,3.75,1.0,1,1.0
5.0,6.0,5.5,4.192271,3.75,1.0,1,1.0
6.0,7.0,6.5,4.434715,3.152344,1.0,2,1.0
7.0,8.0,7.5,2.022704,2.25,1.0,1,1.0
8.0,9.0,8.5,2.663852,2.25,1.0,1,1.0
9.0,10.0,9.5,2.735234,2.25,1.0,1,1.0
10.0,11.0,10.5,3.011109,2.25,1.0,1,1.0
11.0,12.0,11.5,2.183799,2.25,1.0,1,1.0
12.0,13.0,12.5,2.107922,2.25,1.0,1,1.0
13.0,14.0,13.5,2.107922,2.25,1.0,1,1.0
14.0,15.0,14.5,2.107922,2.25,1.0,1,1.0
15.0,16.0,15.5,2.250019,2.25,1.0,1,1.0
16.0,17.0,16.5,2.68414,2.25,1.0,1,1.0
17.0,18.0,17.5,3.056511,2.25,1.0,1,1.0
18.0,19.0,18.5,2.459548,2.25,1.0,1,1.0
19.0,20.0,19.5,2.937553,2.25,1.0,1,1.0
20.0,21.0,20.5,3.720042,3.371203,1.0,2,1.0
21.0,22.0,21.5,4.164857,4.5,1.0,1,1.0
22.0,23.0,22.5,4.34625,4.5,1.0,1,1.0
23.0,24.0,23.5,3.226998,4.5,1.0,1,1.0
24.0,25.0,24.5,4.7051,4.5,1.0,1,1.0
25.0,26.0,25.5,4.186088,4.5,1.0,1,1.0
26.0,27.0,26.5,4.62743,4.5,1.0,1,1.0
27.0,28.0,27.5,4.207884,4.351281,1.0,2,1.0
28.0,29.0,28.5,4.356049,4.25,1.0,1,1.0
29.0,30.0,29.5,4.394619,4.25,1.0,1,1.0
30.0,31.0,30.5,3.767694,4.25,1.0,1,1.0
31.0,32.0,31.5,4.328332,4.25,1.0,1,1.0
32.0,33.0,32.5,2.379563,2.760969,1.0,2,1.0
33.0,34.0,33.5,2.595244,2.5,1.0,1,1.0
34.0,35.0,34.5,2.394809,2.5,1.0,1,1.0
35.0,36.0,35.5,2.697308,2.5,1.0,1,1.0
36.0,37.0,36.5,2.937768,2.5,1.0,1,1.0
37.0,38.0,37.5,2.652671,2.5,1.0,1,1.0
38.0,39.0,38.5,3.856376,3.691422,1.0,2,1.0
39.0,40.0,39.5,4.390529,4.25,1.0,1,1.0
40.0,41.0,40.5,4.285704,4.25,1.0,1,1.0
41.0,42.0,41.5,3.875892,4.25,1.0,1,1.0
42.0,43.0,42.5,3.787971,4.25,1.0,1,1.0
43.0,44.0,43.5,4.601267,4.25,1.0,1,1.0
44.0,45.0,44.5,4.205417,4.25,1.0,1,1.0
45.0,46.0,45.5,4.250374,4.25,1.0,1,1.0
46.0,47.0,46.5,3.878881,4.25,1.0,1,1.0
47.0,48.0,47.5,4.402283,4.25,1.0,1,1.0
48.0,49.0,48.5,3.587511,4.664219,1.0,2,1.0
49.0,50.0,49.5,4.298571,4.75,1.0,1,1.0
50.0,51.0,50.5,4.257619,4.75,1.0,1,1.0
51.0,52.0,51.5,4.131328,4.75,1.0,1,1.0
52.0,53.0,52.5,4.115018,4.75,1.0,1,1.0
53.0,54.0,53.5,4.280273,4.75,1.0,1,1.0
54.0,55.0,54.5,3.667523,4.704891,1.0,2,1.0
55.0,56.0,55.5,4.433072,4.5,1.0,1,1.0
56.0,57.0,56.5,4.398616,4.5,1.0,1,1.0
57.0,58.0,57.5,2.078432,4.5,1.0,1,1.0
58.0,59.0,58.5,2.078432,4.5,1.0,1,1.0
59.0,60.0,59.5,3.061532,4.5,1.0,1,1.0
60.0,61.0,60.5,4.301985,4.5,1.0,1,1.0
61.0,62.0,61.5,2.92035,2.463438,1.0,2,1.0
62.0,63.0,62.5,2.960094,2.125,1.0,1,1.0
63.0,64.0,63.5,2.091699,2.125,1.0,1,1.0
64.0,65.0,64.5,2.091699,2.125,1.0,1,1.0
65.0,66.0,65.5,2.091699,2.125,1.0,1,1.0
66.0,67.0,66.5,1.703641,2.125,1.0,1,1.0
67.0,68.0,67.5,2.91883,2.125,1.0,1,1.0
68.0,69.0,68.5,2.42164,2.125,1.0,1,1.0
69.0,70.0,69.5,3.189036,2.125,1.0,1,1.0
70.0,71.0,70.5,2.091699,2.125,1.0,1,1.0
71.0,72.0,71.5,2.091699,2.125,1.0,1,1.0
72.0,73.0,72.5,2.091699,2.125,1.0,1,1.0
73.0,74.0,73.5,1.72285,2.125,1.0,1,1.0
74.0,75.0,74.5,2.59411,2.125,1.0,1,1.0
75.0,76.0,75.5,3.920576,3.808859,1.0,2,1.0
76.0,77.0,76.5,4.447663,4.875,1.0,1,1.0
77.0,78.0,77.5,3.555785,4.530219,1.0,2,1.0
78.0,79.0,78.5,4.198087,4.375,1.0,1,1.0
79.0,80.0,79.5,4.294701,4.375,1.0,1,1.0
80.0,81.0,80.5,3.78097,4.375,1.0,1,1.0
81.0,82.0,81.5,3.793748,4.375,1.0,1,1.0
82.0,83.0,82.5,4.227904,4.375,1.0,1,1.0
83.0,84.0,83.5,3.374816,3.823023,1.0,2,1.0
84.0,85.0,84.5,3.309357,3.0,1.0,1,1.0
85.0,86.0,85.5,3.17654,3.0,1.0,1,1.0
86.0,87.0,86.5,2.04864,3.0,1.0,1,1.0
87.0,88.0,87.5,2.100877,3.0,1.0,1,1.0
88.0,89.0,88.5,2.100877,3.0,1.0,1,1.0
89.0,90.0,89.5,2.100877,3.0,1.0,1,1.0
90.0,91.0,90.5,3.005941,3.0,1.0,1,1.0
91.0,92.0,91.5,2.843741,3.0,1.0,1,1.0
92.0,93.0,92.5,2.881687,3.0,1.0,1,1.0
93.0,94.0,93.5,3.001956,3.0,1.0,1,1.0
94.0,95.0,94.5,2.611893,3.0,1.0,1,1.0
95.0,96.0,95.5,2.666205,3.0,1.0,1,1.0
96.0,97.0,96.5,2.100877,3.0,1.0,1,1.0
97.0,98.0,97.5,2.100877,3.0,1.0,1,1.0
98.0,99.0,98.5,2.100877,3.0,1.0,1,1.0
99.0,100.0,99.5,2.384991,3.0,1.0,1,1.0
100.0,101.0,100.5,2.802474,3.0,1.0,1,1.0
101.0,102.0,101.5,2.644829,3.0,1.0,1,1.0
102.0,103.0,102.5,2.827682,3.0,1.0,1,1.0
103.0,104.0,103.5,3.013491,3.0,1.0,1,1.0
104.0,105.0,104.5,2.366187,3.0,1.0,2,1.0
105.0,106.0,105.5,3.528947,3.0,1.0,1,1.0
106.0,107.0,106.5,2.086656,3.0,1.0,1,1.0
107.0,108.0,107.5,2.086656,3.0,1.0,1,1.0
108.0,109.0,108.5,3.332274,3.0,1.0,1,1.0
109.0,110.0,109.5,3.098572,3.0,1.0,1,1.0
110.0,111.0,110.5,2.667352,3.0,1.0,1,1.0
111.0,112.0,111.5,2.086656,3.0,1.0,1,1.0
112.0,113.0,112.5,2.086656,3.0,1.0,1,1.0
113.0,114.0,113.5,2.642066,3.0,1.0,1,1.0
114.0,115.0,114.5,2.963995,3.0,1.0,1,1.0
115.0,116.0,115.5,2.669986,3.0,1.0,2,1.0
116.0,117.0,116.5,2.777331,3.0,1.0,1,1.0
117.0,118.0,117.5,2.785591,3.0,1.0,1,1.0
118.0,119.0,118.5,2.921347,3.0,1.0,1,1.0
119.0,120.0,119.5,2.885493,3.0,1.0,1,1.0
120.0,121.0,120.5,2.433144,3.0,1.0,1,1.0
121.0,122.0,121.5,2.109401,3.0,1.0,1,1.0
122.0,123.0,122.5,2.109401,3.0,1.0,1,1.0
123.0,124.0,123.5,2.109401,3.0,1.0,1,1.0
124.0,125.0,124.5,2.841183,3.0,1.0,1,1.0
125.0,126.0,125.5,2.678019,3.0,1.0,1,1.0
126.0,127.0,126.5,2.681416,3.0,1.0,1,1.0
127.0,128.0,127.5,3.029277,3.0,1.0,1,1.0
128.0,129.0,128.5,3.061319,3.426172,1.0,2,1.0
129.0,130.0,129.5,4.595395,4.25,1.0,1,1.0
