elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.88,3.706044,2.25
9.73,3.878292,2.827681
12.92,3.978166,2.80289
14.47,4.006785,2.922195
17.77,3.887577,2.919762
24.87,4.001808,3.074431
29.62,3.990486,3.047916
38.91,4.064462,3.166706
42.34,4.037412,3.126198
46.74,4.056827,3.218915
57.36,4.109907,3.116668
62.9,4.151447,3.217956
69.4,4.135519,3.146455
71.99,4.137007,3.180434
75.54,4.11515,3.158527
77.93,4.130689,3.170704
83.13,4.099714,3.135967
89.92,4.120435,3.190424
99.83,4.120154,3.128977
106.21,4.133436,3.158773
113.14,4.137811,3.174569
117.53,4.1477,3.1888
122.99,4.14679,3.1671
125.32,4.15376,3.18052
136.78,4.141254,3.131882
143.43,4.154472,3.148949
151.14,4.156104,3.146452
154.62,4.161182,3.164055
164.2,4.151623,3.171153
173.29,4.162828,3.214631
182.94,4.162963,3.185726
