seconds,mos_pred_concat,mos_target_concat_durw
6.44,4.053343,2.166667
12.94,3.720545,2.334106
18.98,3.817439,2.364168
29.37,3.913301,2.361683
34.87,3.737947,2.383499
41.52,3.712707,2.562322
49.21,3.773255,2.673337
54.1,3.790739,2.669995
56.44,3.794174,2.660643
62.24,3.832682,2.72333
69.48,3.858521,2.700058
73.42,3.861119,2.667857
77.92,3.846682,2.636506
80.72,3.841859,2.636501
85.66,3.831396,2.620765
95.38,3.790709,2.603826
104.62,3.791704,2.638816
107.05,3.804463,2.637556
109.69,3.807642,2.619203
113.87,3.812033,2.592395
115.36,3.816029,2.592493
120.59,3.825958,2.610166
122.03,3.822259,2.623617
127.76,3.777686,2.658437
130.96,3.785129,2.677643
132.9,3.787693,2.675714
137.44,3.789775,2.690555
142.59,3.788948,2.701731
150.78,3.797526,2.681721
153.08,3.795683,2.692513
157.86,3.805474,2.704153
171.1,3.795361,2.672879
175.29,3.792106,2.671137
178.83,3.790752,2.667749
185.82,3.785605,2.680247
