elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.65,4.15592,2.666667
16.2,3.932245,2.985223
25.78,3.969456,3.096887
30.03,3.956288,3.189319
37.74,3.972737,3.171072
40.88,3.959633,3.213794
52.34,3.961513,3.079402
54.64,3.956405,3.087284
60.1,3.986362,3.0521
61.94,3.97026,3.059464
68.87,3.989477,3.095408
73.61,3.98037,3.089264
83.52,3.992336,3.027821
89.42,3.985479,3.058975
94.62,3.984728,3.034597
96.31,3.970086,3.03669
99.86,3.964775,3.025228
101.65,3.952508,3.026545
108.15,3.957387,2.992167
110.99,3.949516,2.970435
121.61,3.988439,2.943907
124.2,3.995284,2.948868
127.63,3.993706,2.941284
129.72,3.985258,2.958342
134.47,3.975247,2.956602
136.41,3.971754,2.955797
139.71,3.958609,2.954694
141.56,3.956921,2.963328
144.75,3.960413,2.958126
150.85,3.963887,2.978483
157.73,3.957745,2.946707
161.11,3.960383,2.942581
169.14,3.977091,2.934756
175.04,3.958758,2.942573
177.78,3.961585,2.956944
181.07,3.96169,2.967637
