elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.44,4.106054,2.166667
12.94,4.043099,2.334106
18.98,3.987446,2.364168
29.37,4.046323,2.361683
34.87,3.991681,2.383499
41.52,4.020529,2.562322
49.21,4.014873,2.673337
54.1,4.016568,2.669995
56.44,4.032753,2.660643
62.24,4.042802,2.72333
69.48,4.06331,2.700058
73.42,4.068266,2.667857
77.92,4.054722,2.636506
80.72,4.046966,2.636501
85.66,4.042382,2.620765
95.38,4.05133,2.603826
104.62,4.063221,2.638816
107.05,4.070495,2.637556
109.69,4.069239,2.619203
113.87,4.073051,2.592395
115.36,4.070164,2.592493
120.59,4.074128,2.610166
122.03,4.071927,2.623617
127.76,4.063885,2.658437
130.96,4.074235,2.677643
132.9,4.071149,2.675714
137.44,4.070519,2.690555
142.59,4.072563,2.701731
150.78,4.077866,2.681721
153.08,4.077254,2.692513
157.86,4.08066,2.704153
171.1,4.097974,2.672879
175.29,4.099103,2.671137
178.83,4.098953,2.667749
185.82,4.091312,2.680247
