elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.672359,4.875
6.72925,4.47593,4.428581
16.581625,4.507781,4.322473
21.039875,4.515155,4.386577
27.641437,4.52382,4.234544
36.035438,4.503444,4.296379
41.0,4.542091,4.290763
50.822063,4.556612,4.403675
57.145,4.565533,4.414333
61.905062,4.547507,4.411308
68.8085,4.558603,4.420207
77.434687,4.544265,4.415171
82.178687,4.549821,4.405636
84.5355,4.535959,4.383872
89.651,4.537934,4.397631
97.371625,4.532361,4.395836
103.65975,4.527659,4.394572
112.123437,4.485923,4.383659
118.771437,4.490134,4.404165
123.577937,4.486526,4.398168
125.500687,4.489373,4.405474
129.958937,4.491198,4.413005
139.811312,4.4939,4.401518
148.205312,4.49064,4.407096
154.806875,4.493233,4.379075
164.628937,4.50063,4.408662
169.5935,4.510056,4.404018
174.353562,4.50517,4.403226
180.6765,4.509792,4.406612
