block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,3.043995,2.75,1.0,1,1.0
1.0,2.0,2.983392,2.75,1.0,1,1.0
2.0,3.0,2.898194,2.75,1.0,1,1.0
3.0,4.0,2.613959,2.75,1.0,1,1.0
4.0,5.0,2.538538,2.75,1.0,1,1.0
5.0,6.0,2.851602,2.75,1.0,1,1.0
6.0,7.0,2.745983,2.75,1.0,1,1.0
7.0,8.0,2.582678,2.75,1.0,1,1.0
8.0,9.0,2.538947,2.75,1.0,1,1.0
9.0,10.0,2.599715,2.75,1.0,1,1.0
10.0,11.0,2.744507,2.75,1.0,1,1.0
11.0,12.0,3.241678,2.75,1.0,1,1.0
12.0,13.0,2.857199,2.75,1.0,1,1.0
13.0,14.0,2.424772,2.75,1.0,1,1.0
14.0,15.0,3.171832,2.75,1.0,1,1.0
15.0,16.0,2.735907,2.75,1.0,1,1.0
16.0,17.0,2.713858,2.75,1.0,1,1.0
17.0,18.0,2.855089,2.75,1.0,1,1.0
18.0,19.0,1.19976,2.75,1.0,1,1.0
19.0,20.0,2.782248,2.908719,1.0,2,1.0
20.0,21.0,2.82842,3.0,1.0,1,1.0
21.0,22.0,2.825385,3.0,1.0,1,1.0
22.0,23.0,2.47591,3.0,1.0,1,1.0
23.0,24.0,1.193292,3.0,1.0,1,1.0
24.0,25.0,2.691894,3.0,1.0,1,1.0
25.0,26.0,2.739074,3.0,1.0,1,1.0
26.0,27.0,2.200696,3.0,1.0,1,1.0
27.0,28.0,2.904947,3.0,1.0,1,1.0
28.0,29.0,2.921403,3.0,1.0,1,1.0
29.0,30.0,1.193307,3.0,1.0,1,1.0
30.0,31.0,2.673254,3.0,1.0,1,1.0
31.0,32.0,3.022972,3.0,1.0,1,1.0
32.0,33.0,2.937077,3.0,1.0,1,1.0
33.0,34.0,3.104426,3.0,1.0,1,1.0
34.0,35.0,1.19329,2.933828,1.0,2,1.0
35.0,36.0,3.047467,2.75,1.0,1,1.0
36.0,37.0,2.741871,2.75,1.0,1,1.0
37.0,38.0,2.275578,2.75,1.0,1,1.0
38.0,39.0,3.239565,2.75,1.0,1,1.0
39.0,40.0,2.757968,2.75,1.0,1,1.0
40.0,41.0,2.978843,2.75,1.0,1,1.0
41.0,42.0,1.193192,2.75,1.0,1,1.0
42.0,43.0,2.768744,2.75,1.0,1,1.0
43.0,44.0,2.827248,2.75,1.0,1,1.0
44.0,45.0,3.016774,2.75,1.0,1,1.0
45.0,46.0,1.192622,2.75,1.0,1,1.0
46.0,47.0,1.193112,2.77307,1.0,2,1.0
47.0,48.0,2.862815,2.875,1.0,1,1.0
48.0,49.0,2.995034,2.875,1.0,1,1.0
49.0,50.0,2.71175,2.875,1.0,1,1.0
50.0,51.0,2.899683,2.875,1.0,1,1.0
51.0,52.0,2.757958,2.875,1.0,1,1.0
52.0,53.0,2.572283,2.875,1.0,1,1.0
53.0,54.0,2.795821,2.875,1.0,1,1.0
54.0,55.0,1.19292,2.875,1.0,1,1.0
55.0,56.0,1.193015,2.875,1.0,1,1.0
56.0,57.0,2.795412,2.875,1.0,1,1.0
57.0,58.0,2.981964,2.875,1.0,1,1.0
58.0,59.0,3.192204,2.875,1.0,1,1.0
59.0,60.0,1.193396,2.875,1.0,1,1.0
60.0,61.0,2.103203,2.875,1.0,1,1.0
61.0,62.0,2.89066,2.875,1.0,1,1.0
62.0,63.0,2.848337,2.875,1.0,1,1.0
63.0,64.0,3.317361,2.875,1.0,1,1.0
64.0,65.0,1.19309,2.875,1.0,1,1.0
65.0,66.0,3.210727,2.337891,1.0,2,1.0
66.0,67.0,2.012808,2.25,1.0,1,1.0
