elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.14,4.264585,3.545455
8.75,3.802915,3.699974
11.55,3.810997,3.442129
16.91,3.942364,3.497046
24.6,4.040391,3.426924
31.84,4.092032,3.216153
33.28,4.092594,3.239253
42.52,4.089822,3.187261
47.93,4.070297,3.26771
53.85,4.076194,3.268261
56.92,4.086317,3.293018
59.03,4.074005,3.309353
64.18,4.097647,3.284529
69.68,4.071154,3.222605
75.13,4.064602,3.236682
77.01,4.059025,3.241367
83.45,4.068728,3.15843
90.02,4.074117,3.192482
92.62,4.076362,3.219829
95.05,4.087938,3.203557
98.59,4.097382,3.178295
106.12,4.082405,3.159193
108.44,4.081701,3.147764
114.94,4.080942,3.111132
119.72,4.08815,3.109766
129.44,4.091208,3.060564
135.46,4.089994,3.047617
143.65,4.094901,3.006893
148.63,4.091669,2.99661
154.43,4.100732,3.009257
158.3,4.107596,3.00903
160.94,4.111484,2.990428
167.46,4.090231,3.008498
173.47,4.104925,3.011668
179.2,4.100926,3.024086
180.69,4.102645,3.020588
184.24,4.102644,3.021674
