elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.55,3.723669,2.714286
5.66,3.807424,3.100391
15.57,3.652713,2.763717
19.0,3.698462,2.746197
28.65,3.506176,2.719409
38.23,3.523728,2.861319
40.55,3.542886,2.847798
48.08,3.500327,2.857397
52.83,3.531185,2.862045
58.85,3.470627,2.852551
65.42,3.409132,2.930126
69.29,3.462014,2.934029
74.65,3.459866,2.982952
85.27,3.515162,2.94356
91.79,3.527824,2.979856
96.77,3.530194,2.965454
99.96,3.548453,2.957853
101.84,3.55396,2.966542
107.76,3.535991,2.983363
114.69,3.543124,3.009545
121.19,3.568443,2.979778
128.07,3.588149,2.940574
139.53,3.577999,2.912601
146.14,3.58068,2.950477
151.34,3.59046,2.938964
153.48,3.599762,2.94742
157.03,3.604136,2.950348
163.04,3.63619,2.955864
170.75,3.621962,2.962373
173.35,3.627445,2.980435
176.65,3.622389,2.979102
182.11,3.619082,2.970734
