elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.75,4.195706,3.6
5.44,3.904101,3.461397
12.23,4.035192,3.681112
16.62,4.148457,3.647948
23.72,4.190138,3.592151
27.01,4.182264,3.586463
29.1,4.128678,3.616163
33.84,4.080761,3.529857
36.38,4.043606,3.43856
43.03,4.102741,3.448055
45.88,4.114628,3.496145
55.17,4.107084,3.504448
59.57,4.117845,3.549258
63.22,4.1071,3.536792
66.71,4.113153,3.551513
69.01,4.100614,3.542019
71.6,4.101652,3.52899
73.15,4.104697,3.537204
75.24,4.120661,3.55006
81.34,4.088117,3.543421
87.24,4.078362,3.540485
90.62,4.07155,3.511001
99.71,4.088689,3.55558
102.1,4.101555,3.555579
104.88,4.105027,3.556757
110.42,4.128935,3.592374
114.01,4.11162,3.597338
117.16,4.093584,3.600098
118.91,4.096055,3.597399
125.46,4.063195,3.58994
127.25,4.053552,3.583049
131.2,4.049246,3.57939
134.04,4.052386,3.569233
136.37,4.060405,3.574695
139.85,4.068522,3.583501
142.65,4.075846,3.583824
145.49,4.06075,3.555696
147.43,4.057331,3.547068
151.68,4.043674,3.552754
154.27,4.04591,3.561789
158.47,4.040092,3.538065
161.61,4.0265,3.541742
163.45,4.025264,3.53902
165.3,4.02475,3.539875
168.23,4.016616,3.529021
174.13,3.986653,3.516743
175.82,3.99108,3.517269
182.2,4.003341,3.521041
