elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,2.626664,3.125
16.7565,3.371371,3.466584
25.259313,2.976366,3.309522
29.903312,3.241833,3.494404
43.437,3.010184,3.496147
44.946312,3.065998,3.538252
55.967375,2.951854,3.53072
62.387687,3.104558,3.643332
68.61425,3.173015,3.562264
73.142125,3.179937,3.597101
86.959875,3.075959,3.442636
92.137937,3.066462,3.495034
106.29075,2.958943,3.462407
111.225,3.026685,3.502892
115.90525,3.00996,3.507823
124.763688,3.113008,3.551644
140.040687,3.076803,3.491465
149.6305,3.137126,3.572124
155.343937,3.123421,3.564874
157.073812,3.139304,3.573796
167.918562,3.109196,3.56903
172.7135,3.104547,3.560173
181.861187,3.096165,3.557147
