block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.051969,3.125,5.0,1,5.0
5.0,10.0,3.332337,3.1565,5.0,2,5.0
10.0,15.0,3.075852,3.625,5.0,1,5.0
15.0,20.0,3.104558,3.625,5.0,2,5.0
20.0,25.0,2.978388,3.609375,5.0,2,5.0
25.0,30.0,3.416853,3.5,5.0,1,5.0
30.0,35.0,2.807473,3.5,5.0,1,5.0
35.0,40.0,2.724802,3.381875,5.0,2,5.0
40.0,45.0,2.824344,2.954,5.0,2,5.0
45.0,50.0,3.085976,3.125,5.0,1,5.0
50.0,55.0,3.377041,3.125,5.0,1,5.0
55.0,60.0,3.092353,2.95925,5.0,2,5.0
60.0,65.0,3.227072,2.875,5.0,1,5.0
65.0,70.0,3.299814,2.875,5.0,1,5.0
70.0,75.0,2.929112,3.52675,5.0,2,5.0
75.0,80.0,3.012007,3.50225,5.0,2,5.0
80.0,85.0,3.444854,3.375,5.0,1,5.0
85.0,90.0,3.074422,3.047,5.0,2,5.0
90.0,95.0,3.064301,2.375,5.0,1,5.0
95.0,100.0,3.012399,2.375,5.0,1,5.0
100.0,105.0,3.28767,2.7235,5.0,2,5.0
105.0,110.0,3.029181,2.875,5.0,1,5.0
110.0,115.0,3.234722,3.22375,5.0,2,5.0
115.0,120.0,3.378631,3.25,5.0,1,5.0
120.0,125.0,3.227658,3.331,5.0,2,5.0
125.0,130.0,2.936476,3.375,5.0,1,5.0
130.0,135.0,3.554714,3.375,5.0,1,5.0
135.0,140.0,3.368814,3.375,5.0,2,5.0
140.0,145.0,2.88008,3.375,5.0,1,5.0
145.0,150.0,3.386982,3.375,5.0,1,5.0
150.0,155.0,2.962248,3.495125,5.0,2,5.0
155.0,160.0,3.516937,3.5,5.0,1,5.0
160.0,165.0,2.993539,2.975,5.0,2,5.0
165.0,170.0,3.116554,2.875,5.0,1,5.0
170.0,175.0,2.961009,2.875,5.0,1,5.0
175.0,180.0,2.547519,3.426875,5.0,2,5.0
180.0,185.0,3.059097,3.5,5.0,1,5.0
185.0,185.935,3.414638,3.5,0.935,1,5.0
