seconds,mos_pred_concat,mos_target_concat_durw
9.147687,3.034348,3.5
13.954187,3.282584,3.758336
24.798938,2.729073,3.645364
29.257188,2.721688,3.794642
34.970625,2.553236,3.726082
43.364625,2.61766,3.875888
58.641625,2.569968,3.647706
68.463687,2.664342,3.823778
73.143937,2.609586,3.811059
77.904,2.647603,3.845517
92.056812,2.39488,3.753962
100.683,2.454753,3.807171
114.50075,2.323146,3.664508
116.857563,2.335375,3.663712
123.084125,2.320213,3.617489
130.80475,2.323796,3.6622
141.825813,2.310538,3.649596
150.2895,2.337376,3.683408
163.823188,2.310704,3.668257
168.629688,2.336729,3.684838
177.1325,2.314395,3.651964
181.59075,2.339376,3.675853
