elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.034348,3.5
13.954187,3.38086,3.758336
24.798938,3.00782,3.645364
29.257188,3.214207,3.794642
34.970625,3.200379,3.726082
43.364625,3.410202,3.875888
58.641625,3.269895,3.647706
68.463687,3.382093,3.823778
73.143937,3.333302,3.811059
77.904,3.391576,3.845517
92.056812,3.222705,3.753962
100.683,3.317049,3.807171
114.50075,3.201518,3.664508
116.857563,3.21715,3.663712
123.084125,3.247696,3.617489
130.80475,3.303806,3.6622
141.825813,3.267391,3.649596
150.2895,3.30464,3.683408
163.823188,3.269365,3.668257
168.629688,3.29134,3.684838
177.1325,3.251341,3.651964
181.59075,3.278615,3.675853
