seconds,mos_pred_concat,mos_target_concat_durw
5.1155,4.60401,4.625
25.565687,3.593284,3.32515
30.309687,3.705167,3.469905
36.47975,3.646176,3.305859
55.239937,3.434416,3.414243
65.092312,3.575457,3.540743
71.740312,3.651678,3.652802
87.990437,3.544939,3.462987
89.913187,3.569997,3.493182
103.143312,3.506485,3.429922
109.431437,3.558414,3.484228
114.396,3.596051,3.517461
128.296125,3.525151,3.380139
134.897687,3.566569,3.398239
149.142875,3.470853,3.276627
155.465812,3.503585,3.326383
166.846,3.493369,3.304121
173.601062,3.47795,3.28256
180.5045,3.507008,3.329121
