elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.684026,4.875
11.775125,4.634832,4.352056
18.376688,4.669789,4.135776
23.34125,4.707212,4.160071
29.664188,4.708954,4.232527
36.567625,4.717983,4.283022
41.311625,4.705549,4.27923
46.427125,4.694361,4.317328
52.71525,4.6641,4.324207
59.36325,4.629553,4.371891
61.286,4.631262,4.387675
71.138375,4.630427,4.368608
77.739938,4.639064,4.316077
82.7045,4.65147,4.31211
89.027438,4.65601,4.325455
95.930875,4.663261,4.338015
100.674875,4.660738,4.333868
105.790375,4.657994,4.347946
112.0785,4.645802,4.349463
118.7265,4.629553,4.371891
120.64925,4.630421,4.379909
130.501625,4.630029,4.370101
137.103187,4.634946,4.340243
142.06775,4.642312,4.33709
148.390687,4.645426,4.344031
155.294125,4.650376,4.350965
160.038125,4.64917,4.347972
165.153625,4.647771,4.356553
171.44175,4.640176,4.357229
178.08975,4.629553,4.371891
180.0125,4.630135,4.377265
