block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.422091,4.652087,5.0,2,5.0
5.0,10.0,4.430241,4.875,5.0,1,5.0
10.0,15.0,4.46131,4.785039,5.0,2,5.0
15.0,20.0,4.238687,4.135852,5.0,2,5.0
20.0,25.0,4.319901,4.069547,5.0,2,5.0
25.0,30.0,4.320105,4.343747,5.0,2,5.0
30.0,35.0,4.012899,4.387369,5.0,2,5.0
35.0,40.0,4.462998,4.875,5.0,1,5.0
40.0,45.0,4.440788,4.875,5.0,2,5.0
45.0,50.0,4.484247,4.875,5.0,1,5.0
50.0,55.0,4.458732,4.755109,5.0,2,5.0
55.0,60.0,4.094922,4.093413,5.0,2,5.0
60.0,65.0,4.015278,4.375,5.0,1,5.0
65.0,70.0,4.29499,4.375,5.0,2,5.0
70.0,75.0,4.32907,4.375,5.0,2,5.0
75.0,80.0,4.408142,4.375,5.0,1,5.0
80.0,85.0,4.405408,4.273617,5.0,2,5.0
85.0,90.0,4.459321,4.568661,5.0,2,5.0
90.0,95.0,4.384363,4.600077,5.0,3,5.0
95.0,100.0,4.009599,4.25,5.0,1,5.0
100.0,105.0,3.955127,4.25,5.0,2,5.0
105.0,110.0,4.315456,4.25,5.0,1,5.0
110.0,115.0,3.768133,3.981602,5.0,3,5.0
115.0,120.0,4.258569,4.407202,5.0,2,5.0
120.0,125.0,4.364485,4.5,5.0,1,5.0
125.0,130.0,4.26776,4.427648,5.0,2,5.0
130.0,135.0,4.276961,4.29665,5.0,2,5.0
135.0,140.0,4.236848,4.25,5.0,2,5.0
140.0,145.0,4.015059,4.25,5.0,1,5.0
145.0,150.0,4.351843,4.371595,5.0,2,5.0
150.0,155.0,4.431723,4.42858,5.0,2,5.0
155.0,160.0,4.108754,4.5,5.0,1,5.0
160.0,165.0,4.290973,4.40627,5.0,2,5.0
165.0,170.0,4.012458,4.375,5.0,2,5.0
170.0,175.0,3.909468,4.384073,5.0,2,5.0
175.0,180.0,4.399154,4.5,5.0,1,5.0
180.0,183.031062,4.428997,4.5,3.031063,1,5.0
