elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
10.84475,2.735977,3.5
15.96025,3.290092,3.860579
20.924812,3.62214,3.952972
35.077625,3.179945,3.669343
40.791062,3.171274,3.628116
47.439062,3.348315,3.785334
53.762,3.397647,3.869386
67.57975,3.215601,3.614951
74.181312,3.246074,3.62697
83.329,3.198138,3.613031
88.00925,3.167432,3.613668
97.861625,3.3004,3.677731
99.784375,3.322446,3.700802
106.010937,3.336649,3.644956
117.043687,3.277218,3.595944
125.5465,3.216922,3.555583
131.834625,3.269647,3.594667
136.578625,3.303888,3.61743
151.855625,3.243549,3.555315
165.389312,3.20332,3.550788
176.410375,3.177978,3.547615
183.313812,3.233434,3.583481
185.236562,3.246005,3.596887
