block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.277099,4.25,1.0,1,1.0
1.0,2.0,4.272786,4.25,1.0,1,1.0
2.0,3.0,4.386972,4.25,1.0,1,1.0
3.0,4.0,4.365827,4.25,1.0,1,1.0
4.0,5.0,4.035948,4.25,1.0,2,1.0
5.0,6.0,4.186764,4.25,1.0,1,1.0
6.0,7.0,3.988293,4.25,1.0,1,1.0
7.0,8.0,3.819916,4.25,1.0,1,1.0
8.0,9.0,4.274858,4.25,1.0,1,1.0
9.0,10.0,4.268307,4.25,1.0,1,1.0
10.0,11.0,4.090285,4.25,1.0,1,1.0
11.0,12.0,4.017653,4.25,1.0,1,1.0
12.0,13.0,3.946634,4.25,1.0,1,1.0
13.0,14.0,4.132036,4.341227,1.0,2,1.0
14.0,15.0,4.296091,4.375,1.0,1,1.0
15.0,16.0,4.13308,4.375,1.0,1,1.0
16.0,17.0,4.151958,4.375,1.0,1,1.0
17.0,18.0,4.104154,4.375,1.0,1,1.0
18.0,19.0,4.45356,4.375,1.0,1,1.0
19.0,20.0,4.02053,4.375,1.0,1,1.0
20.0,21.0,3.112396,4.368109,1.0,2,1.0
21.0,22.0,4.082936,3.625,1.0,1,1.0
22.0,23.0,4.239399,3.625,1.0,1,1.0
23.0,24.0,4.433761,4.114281,1.0,2,1.0
24.0,25.0,4.330481,4.375,1.0,1,1.0
25.0,26.0,4.014441,4.375,1.0,1,1.0
26.0,27.0,4.350518,4.375,1.0,1,1.0
27.0,28.0,4.346799,4.375,1.0,1,1.0
28.0,29.0,4.327337,4.375,1.0,1,1.0
29.0,30.0,4.460131,4.375,1.0,1,1.0
30.0,31.0,3.918965,4.375,1.0,1,1.0
31.0,32.0,4.129286,4.375,1.0,2,1.0
32.0,33.0,4.19389,4.375,1.0,1,1.0
33.0,34.0,4.323967,4.375,1.0,1,1.0
34.0,35.0,4.380521,4.375,1.0,1,1.0
35.0,36.0,3.843141,4.375,1.0,1,1.0
36.0,37.0,3.875407,4.508062,1.0,2,1.0
37.0,38.0,4.503971,4.875,1.0,1,1.0
38.0,39.0,4.057932,4.875,1.0,1,1.0
39.0,40.0,4.555517,4.875,1.0,1,1.0
40.0,41.0,4.171926,4.875,1.0,1,1.0
41.0,42.0,4.08058,4.875,1.0,1,1.0
42.0,43.0,4.17484,4.875,1.0,1,1.0
43.0,44.0,4.271972,4.875,1.0,1,1.0
44.0,45.0,4.336451,4.875,1.0,1,1.0
45.0,46.0,4.36323,4.875,1.0,1,1.0
46.0,47.0,4.09148,4.708477,1.0,2,1.0
47.0,48.0,4.275468,4.5,1.0,1,1.0
48.0,49.0,4.131993,4.5,1.0,1,1.0
49.0,50.0,4.378942,4.5,1.0,1,1.0
50.0,51.0,4.216546,4.5,1.0,1,1.0
51.0,52.0,4.247536,4.5,1.0,1,1.0
52.0,53.0,4.110723,4.5,1.0,1,1.0
53.0,54.0,4.494571,4.5,1.0,1,1.0
54.0,55.0,4.056012,4.506258,1.0,2,1.0
55.0,56.0,4.424199,4.625,1.0,1,1.0
56.0,57.0,4.464715,4.625,1.0,1,1.0
57.0,58.0,4.443016,4.625,1.0,1,1.0
58.0,59.0,4.598769,4.625,1.0,1,1.0
59.0,60.0,4.036495,4.40307,1.0,2,1.0
60.0,61.0,4.521496,4.25,1.0,1,1.0
61.0,62.0,4.464999,4.25,1.0,1,1.0
62.0,63.0,4.384722,4.25,1.0,1,1.0
63.0,64.0,4.433008,4.25,1.0,1,1.0
64.0,65.0,4.053914,4.25,1.0,2,1.0
65.0,66.0,4.057114,4.25,1.0,1,1.0
66.0,67.0,4.423984,4.25,1.0,1,1.0
67.0,68.0,4.035865,4.25,1.0,1,1.0
68.0,69.0,3.972778,4.25,1.0,1,1.0
69.0,70.0,3.815034,4.25,1.0,1,1.0
70.0,71.0,4.287704,4.25,1.0,1,1.0
71.0,72.0,3.421367,4.25,1.0,1,1.0
72.0,73.0,4.127656,4.290203,1.0,2,1.0
73.0,74.0,4.511385,4.375,1.0,1,1.0
74.0,75.0,4.202138,4.375,1.0,1,1.0
75.0,76.0,4.313098,4.375,1.0,1,1.0
76.0,77.0,4.214868,4.375,1.0,1,1.0
77.0,78.0,3.925117,4.375,1.0,1,1.0
78.0,79.0,4.417065,4.375,1.0,1,1.0
79.0,80.0,3.556253,4.375,1.0,1,1.0
80.0,81.0,2.828635,3.92425,1.0,2,1.0
81.0,82.0,3.891354,3.625,1.0,1,1.0
82.0,83.0,4.462976,3.808141,1.0,2,1.0
83.0,84.0,4.41335,4.375,1.0,1,1.0
84.0,85.0,4.159981,4.375,1.0,1,1.0
85.0,86.0,4.453158,4.375,1.0,1,1.0
86.0,87.0,4.241683,4.375,1.0,1,1.0
87.0,88.0,4.357569,4.375,1.0,1,1.0
88.0,89.0,4.048173,4.375,1.0,1,1.0
89.0,90.0,3.744676,4.375,1.0,1,1.0
90.0,91.0,4.342941,4.375,1.0,1,1.0
91.0,92.0,4.013165,4.375,1.0,2,1.0
92.0,93.0,4.460118,4.375,1.0,1,1.0
93.0,94.0,4.355976,4.375,1.0,1,1.0
94.0,95.0,4.315261,4.375,1.0,1,1.0
95.0,96.0,4.269606,4.375,1.0,1,1.0
96.0,97.0,4.112368,4.803969,1.0,2,1.0
97.0,98.0,3.431123,4.875,1.0,1,1.0
98.0,99.0,4.347575,4.875,1.0,1,1.0
99.0,100.0,3.868339,4.875,1.0,1,1.0
100.0,101.0,3.977594,4.875,1.0,1,1.0
101.0,102.0,4.124533,4.875,1.0,1,1.0
102.0,103.0,4.112821,4.875,1.0,1,1.0
103.0,104.0,4.553147,4.875,1.0,1,1.0
104.0,105.0,4.243158,4.875,1.0,1,1.0
105.0,106.0,4.282021,4.861547,1.0,2,1.0
106.0,107.0,4.235552,4.5,1.0,1,1.0
107.0,108.0,4.290931,4.5,1.0,1,1.0
108.0,109.0,4.289794,4.5,1.0,1,1.0
109.0,110.0,4.175825,4.5,1.0,1,1.0
110.0,111.0,4.224783,4.5,1.0,1,1.0
111.0,112.0,4.409353,4.5,1.0,1,1.0
112.0,113.0,4.207419,4.5,1.0,1,1.0
113.0,114.0,4.523467,4.5,1.0,1,1.0
114.0,115.0,3.967995,4.580234,1.0,2,1.0
115.0,116.0,4.325744,4.625,1.0,1,1.0
116.0,117.0,4.168574,4.625,1.0,1,1.0
117.0,118.0,4.371086,4.625,1.0,1,1.0
118.0,119.0,4.298058,4.556141,1.0,2,1.0
119.0,120.0,4.066038,4.25,1.0,1,1.0
120.0,121.0,4.094839,4.25,1.0,1,1.0
121.0,122.0,4.427972,4.25,1.0,1,1.0
122.0,123.0,4.386514,4.25,1.0,1,1.0
123.0,124.0,4.29691,4.25,1.0,2,1.0
124.0,125.0,4.15773,4.25,1.0,1,1.0
125.0,126.0,4.185668,4.25,1.0,1,1.0
126.0,127.0,4.168754,4.25,1.0,1,1.0
127.0,128.0,4.023595,4.25,1.0,1,1.0
128.0,129.0,4.395329,4.25,1.0,1,1.0
129.0,130.0,4.011365,4.25,1.0,1,1.0
130.0,131.0,3.652452,4.25,1.0,1,1.0
131.0,132.0,3.747898,4.25,1.0,1,1.0
132.0,133.0,3.815126,4.36418,1.0,2,1.0
133.0,134.0,4.411914,4.375,1.0,1,1.0
134.0,135.0,3.894641,4.375,1.0,1,1.0
135.0,136.0,4.289045,4.375,1.0,1,1.0
136.0,137.0,3.918824,4.375,1.0,1,1.0
137.0,138.0,4.218908,4.375,1.0,1,1.0
138.0,139.0,4.613968,4.375,1.0,1,1.0
139.0,140.0,2.405198,4.230391,1.0,2,1.0
140.0,141.0,3.647194,3.625,1.0,1,1.0
141.0,142.0,4.442663,3.625,1.0,1,1.0
