seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.040338,4.25
13.270188,4.046803,4.25
20.990813,4.125561,4.295976
23.347625,4.016476,4.228245
31.973813,3.980274,4.267838
36.733875,4.009563,4.281724
46.555937,3.99268,4.40689
54.949937,4.023894,4.421113
59.408187,4.009868,4.436413
64.214687,4.049843,4.42246
72.678375,4.011889,4.402377
80.399,4.028565,4.399748
82.755813,3.961153,4.377684
91.382,3.962436,4.37743
96.142063,3.971815,4.37731
105.964125,3.981037,4.423442
114.358125,3.999496,4.429061
118.816375,3.993455,4.436413
123.622875,4.015458,4.429166
132.086563,3.999151,4.417685
139.807188,4.005249,4.415328
142.164,3.958871,4.402226
150.790188,3.957091,4.400668
155.55025,3.963781,4.399883
165.372312,3.966629,4.428102
173.766312,3.987868,4.431575
178.224562,3.985238,4.436413
183.031062,3.998569,4.431518
