seconds,mos_pred_concat,mos_target_concat_durw
4.365,3.013187,2.875
5.874313,3.183098,3.356752
10.694313,3.200958,3.477653
25.374313,3.131565,3.490582
34.23275,3.316371,3.654751
39.167,3.388518,3.745487
52.432,3.349441,3.588508
57.610063,3.402386,3.659199
65.040438,3.441941,3.59817
71.46075,3.487396,3.690425
82.27575,3.473745,3.648963
95.43075,3.420762,3.473349
100.07475,3.449399,3.520991
111.48475,3.416663,3.493256
117.2085,3.462341,3.524107
126.8935,3.432628,3.493645
128.623375,3.442692,3.505499
133.418313,3.437316,3.496316
137.946188,3.462652,3.516952
144.836187,3.451509,3.522092
158.806187,3.428981,3.465168
167.641188,3.408004,3.434065
177.231,3.449981,3.505269
187.101,3.4112,3.511585
