seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.653448,3.75
12.53,3.687931,3.524505
20.06,3.639871,3.293495
25.42,3.680574,3.361367
27.56,3.697728,3.375662
34.13,3.675552,3.423659
37.68,3.687108,3.390992
43.69,3.758143,3.350963
45.8,3.754691,3.369346
52.32,3.710825,3.379964
54.2,3.702265,3.38165
58.07,3.729842,3.356215
60.39,3.733535,3.328124
65.37,3.700344,3.280272
71.39,3.667714,3.237179
73.99,3.656758,3.269841
79.44,3.659269,3.279914
82.51,3.681211,3.296559
87.92,3.659819,3.333691
96.05,3.659924,3.364696
108.45,3.665606,3.279021
114.07,3.656801,3.265274
122.46,3.635445,3.252809
127.77,3.649341,3.246081
130.15,3.653542,3.255647
133.62,3.639253,3.277338
136.83,3.655364,3.294292
140.53,3.668134,3.290932
146.54,3.657442,3.297642
149.33,3.659743,3.293949
152.27,3.658243,3.295295
156.3,3.658102,3.296276
161.85,3.644047,3.294689
165.01,3.640782,3.289045
168.28,3.642462,3.279896
171.6,3.651473,3.266419
174.97,3.644221,3.282688
177.74,3.641247,3.288672
182.28,3.642848,3.288954
