block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.39834,3.0,5.0,1,5.0
5.0,10.0,3.298624,3.0,5.0,1,5.0
10.0,15.0,2.959338,3.0,5.0,1,5.0
15.0,20.0,3.14045,3.0,5.0,1,5.0
20.0,25.0,2.583704,2.317528,5.0,2,5.0
25.0,30.0,2.827876,2.25,5.0,1,5.0
30.0,35.0,2.81561,2.428664,5.0,2,5.0
35.0,40.0,2.858168,3.625,5.0,1,5.0
40.0,45.0,3.044121,3.625,5.0,1,5.0
45.0,50.0,2.816474,3.625,5.0,1,5.0
50.0,55.0,2.818079,3.388813,5.0,2,5.0
55.0,60.0,2.7439,3.0,5.0,1,5.0
60.0,65.0,2.926845,3.0,5.0,1,5.0
65.0,70.0,2.877856,3.0,5.0,2,5.0
70.0,75.0,2.892815,3.0,5.0,1,5.0
75.0,80.0,3.108275,3.0,5.0,1,5.0
80.0,85.0,3.209324,2.671081,5.0,2,5.0
85.0,90.0,2.720731,2.711913,5.0,2,5.0
90.0,95.0,2.698128,3.0,5.0,1,5.0
95.0,100.0,3.446391,2.963053,5.0,2,5.0
100.0,105.0,3.231941,2.75,5.0,1,5.0
105.0,110.0,3.398537,2.75,5.0,2,5.0
110.0,115.0,3.019376,2.75,5.0,1,5.0
115.0,120.0,2.885861,2.75,5.0,1,5.0
120.0,125.0,3.101024,2.75,5.0,1,5.0
125.0,130.0,2.99778,2.865469,5.0,2,5.0
130.0,135.0,2.93863,2.875,5.0,1,5.0
135.0,140.0,2.882447,2.875,5.0,1,5.0
140.0,145.0,3.328679,2.842661,5.0,2,5.0
145.0,150.0,2.656256,2.75,5.0,1,5.0
150.0,155.0,3.104774,2.75,5.0,1,5.0
155.0,160.0,3.25035,2.22332,5.0,2,5.0
160.0,165.0,2.535133,2.125,5.0,1,5.0
165.0,170.0,2.565465,2.125,5.0,1,5.0
170.0,175.0,2.430191,2.621825,5.0,2,5.0
175.0,180.0,2.99589,2.625,5.0,1,5.0
180.0,185.0,2.954348,2.625,5.0,1,5.0
185.0,186.281875,1.19313,2.625,1.281875,1,5.0
