block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.420962,4.25,5.0,1,5.0
5.0,10.0,3.44995,4.25,5.0,2,5.0
10.0,15.0,4.049669,4.348392,5.0,2,5.0
15.0,20.0,3.703057,3.780394,5.0,2,5.0
20.0,25.0,4.281904,4.281903,5.0,2,5.0
25.0,30.0,4.224944,4.470889,5.0,2,5.0
30.0,35.0,3.628506,4.25,5.0,1,5.0
35.0,40.0,4.030054,3.133747,5.0,2,5.0
40.0,45.0,3.592906,3.757688,5.0,2,5.0
45.0,50.0,3.743071,4.433817,5.0,2,5.0
50.0,55.0,3.869135,4.359922,5.0,2,5.0
55.0,60.0,3.545537,4.293239,5.0,2,5.0
60.0,65.0,3.714581,4.375,5.0,1,5.0
65.0,70.0,4.336021,4.375,5.0,2,5.0
70.0,75.0,3.75116,4.253397,5.0,2,5.0
75.0,80.0,3.907866,4.32815,5.0,2,5.0
80.0,85.0,4.067768,4.397869,5.0,2,5.0
85.0,90.0,3.781782,4.170847,5.0,2,5.0
90.0,95.0,3.826884,4.309972,5.0,2,5.0
95.0,100.0,3.299707,4.375,5.0,1,5.0
100.0,105.0,3.496276,4.309128,5.0,2,5.0
105.0,110.0,3.661347,4.264691,5.0,2,5.0
110.0,115.0,3.575947,4.375,5.0,1,5.0
115.0,120.0,3.354535,3.635889,5.0,2,5.0
120.0,125.0,3.839334,3.999897,5.0,3,5.0
125.0,130.0,4.342695,4.255863,5.0,3,5.0
130.0,135.0,4.464806,4.181231,5.0,2,5.0
135.0,140.0,4.19977,4.378375,5.0,2,5.0
140.0,145.0,3.753907,4.75,5.0,1,5.0
145.0,150.0,3.753758,4.68907,5.0,2,5.0
150.0,155.0,3.753602,4.625,5.0,1,5.0
155.0,160.0,4.334518,4.505202,5.0,3,5.0
160.0,165.0,3.204054,4.25,5.0,1,5.0
165.0,170.0,3.742411,4.196138,5.0,2,5.0
170.0,175.0,4.453433,4.125,5.0,1,5.0
175.0,180.0,3.758294,4.125,5.0,2,5.0
180.0,185.0,3.398934,4.125,5.0,1,5.0
185.0,185.75975,3.398934,4.125,0.75975,1,5.0
