elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.637256,3.75
16.26,3.979814,3.107062
22.18,4.040289,3.151279
31.76,3.997347,3.19183
39.29,3.955604,3.137643
47.0,3.975786,3.131468
52.36,3.992854,3.181005
63.82,4.000395,3.076676
65.96,4.00874,3.091885
71.42,4.020025,3.061925
77.99,4.021548,3.10936
84.92,4.03067,3.134438
88.47,4.021143,3.13213
98.38,4.017586,3.075649
104.39,4.043846,3.077051
109.59,4.035375,3.055145
111.7,4.03373,3.068271
115.25,4.02418,3.057368
121.77,4.006469,3.078634
128.27,4.006911,3.047009
130.15,4.004598,3.05252
140.77,4.026628,3.023411
144.64,4.03544,3.022784
148.07,4.032444,3.014535
150.39,4.029762,3.008526
155.14,4.024061,3.005481
160.12,4.010059,2.99598
163.42,3.996868,2.994226
169.44,3.992629,2.986232
172.63,3.994656,2.981447
175.23,3.99455,2.999032
182.11,3.992311,2.970734
