seconds,mos_pred_concat,mos_target_concat_durw
4.964563,4.658871,4.25
14.816938,4.539292,4.25
23.675375,4.455412,4.20323
33.265188,4.348357,4.360855
39.6855,4.35938,4.403588
46.588938,4.399726,4.417874
51.704438,4.377465,4.438367
58.352438,4.368929,4.473871
60.082313,4.377399,4.471024
62.005063,4.38072,4.483551
66.532938,4.378711,4.45915
73.1345,4.384155,4.395138
77.7785,4.380023,4.401399
82.956563,4.373992,4.399751
84.465875,4.365869,4.40601
90.189625,4.366727,4.388176
96.512563,4.368394,4.395502
101.256563,4.368328,4.388685
103.179312,4.375647,4.397747
108.143875,4.379368,4.390965
114.432,4.329309,4.390087
124.284375,4.335269,4.378982
129.218625,4.33507,4.37883
135.820187,4.341228,4.348266
142.723625,4.34812,4.355605
150.4675,4.352247,4.36947
155.262437,4.342915,4.334897
164.31825,4.346872,4.32333
169.089937,4.346951,4.32126
176.520312,4.342392,4.270905
182.84325,4.347009,4.278828
