elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.41,4.357354,3.428571
10.91,4.300304,2.776046
15.59,4.299793,2.918324
20.46,4.242834,2.842555
27.28,4.220773,2.631916
37.3,4.208627,2.506935
41.71,4.212279,2.633078
47.0,4.206856,2.740032
53.62,4.223642,2.722743
64.71,4.166024,2.743893
67.45,4.159197,2.789842
75.48,4.165208,2.788559
82.36,4.117571,2.74357
85.55,4.116353,2.742962
88.85,4.095186,2.749132
93.6,4.103957,2.75725
97.03,4.094198,2.754048
107.65,4.108063,2.745427
114.15,4.089578,2.728864
117.7,4.088095,2.728424
122.9,4.084235,2.723641
132.81,4.07619,2.712283
139.74,4.076399,2.747215
145.2,4.08516,2.74544
156.66,4.093004,2.734801
164.37,4.096496,2.751931
173.95,4.090608,2.781328
183.6,4.094037,2.775301
