seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.635433,3.25
9.601437,3.916482,3.750602
11.331312,3.965848,3.845925
15.789562,4.002721,4.0659
25.379375,4.057505,4.324393
33.773375,4.075447,4.368038
42.631813,4.115699,4.317537
52.453875,4.110325,4.421923
57.388125,4.109778,4.417889
62.148188,4.126322,4.414604
67.32625,4.103958,4.411558
75.952438,4.104574,4.407406
80.480312,4.099623,4.391517
82.837125,4.093756,4.369709
89.257437,4.097112,4.388072
96.978062,4.09832,4.387032
98.487375,4.103678,4.392594
106.951062,4.08814,4.38131
111.595062,4.091525,4.386249
116.401562,4.102047,4.380623
122.125312,4.114345,4.368642
126.583562,4.111196,4.377671
134.013937,4.103313,4.308217
142.407938,4.109132,4.319522
147.179625,4.113879,4.317268
157.001688,4.119013,4.352159
166.0575,4.115194,4.339771
170.817563,4.120935,4.340753
178.561438,4.122327,4.35308
187.187625,4.122869,4.354091
