elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.8065,4.278368,4.25
9.26475,3.937107,4.430452
17.65875,3.911455,4.463511
27.480812,3.78067,4.610584
32.240875,3.838028,4.575802
40.867063,3.823923,4.533417
43.223875,3.833393,4.483885
50.9445,3.807371,4.467383
59.408188,3.780039,4.436413
64.214687,3.817339,4.42246
68.672937,3.801229,4.435609
77.066937,3.810151,4.442623
86.889,3.780239,4.491499
91.649062,3.800439,4.485448
100.27525,3.797924,4.475947
102.632063,3.802509,4.456406
110.352688,3.792657,4.450711
118.816375,3.780039,4.436413
123.622875,3.799414,4.429166
128.081125,3.791401,4.435982
136.475125,3.797043,4.43992
146.297188,3.780158,4.46913
151.05725,3.792416,4.466164
159.683438,3.79127,4.461239
162.04025,3.794271,4.449076
169.760875,3.788241,4.445707
178.224563,3.780039,4.436413
183.031063,3.793126,4.431518
