seconds,mos_pred_concat,mos_target_concat_durw
6.903437,4.650549,4.5
14.647312,4.576665,4.566086
20.97025,4.573817,4.54616
30.026063,4.480588,4.419139
34.990625,4.50685,4.395141
39.762313,4.496975,4.377723
46.363875,4.51518,4.288344
53.79425,4.432361,4.127656
63.646625,4.451365,4.146595
69.370375,4.448727,4.144813
71.293125,4.459535,4.164506
75.937125,4.452087,4.185023
82.585125,4.442589,4.230503
84.094437,4.438059,4.239827
90.382562,4.346483,4.249231
96.802875,4.34655,4.274154
101.918375,4.341064,4.291764
106.44625,4.335756,4.28467
111.19025,4.341362,4.283191
116.368312,4.327071,4.287276
123.27175,4.334487,4.299189
128.206,4.330817,4.302107
134.528937,4.331336,4.311408
143.387375,4.322823,4.299892
148.351937,4.331392,4.298222
157.94175,4.325296,4.325653
164.543312,4.32863,4.302557
166.273187,4.327836,4.303311
176.125562,4.333206,4.300329
180.9205,4.327026,4.272492
182.84325,4.328529,4.278828
