seconds,mos_pred_concat,mos_target_concat_durw
9.147687,3.065592,3.5
23.392875,2.882814,2.662688
34.237625,2.927606,2.927906
47.46775,2.846341,2.948
53.181188,2.848905,2.993874
59.93625,2.876751,2.966389
75.21325,2.866267,2.973216
95.663438,2.874049,2.978941
100.343688,2.865139,3.009075
106.51375,2.867321,2.979586
120.666562,2.843169,3.011302
136.916687,2.778609,2.965453
150.734437,2.727345,2.934244
169.494625,2.721868,3.010699
175.721187,2.728905,3.001461
187.101375,2.73329,3.001373
