block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,2.937911,3.5,5.0,1,5.0
5.0,10.0,7.5,3.059874,3.457384,5.0,2,5.0
10.0,15.0,12.5,3.533293,3.302869,5.0,2,5.0
15.0,20.0,17.5,3.085479,3.5,5.0,1,5.0
20.0,25.0,22.5,3.148421,3.537209,5.0,2,5.0
25.0,30.0,27.5,3.883834,3.67845,5.0,2,5.0
30.0,35.0,32.5,4.120549,4.136561,5.0,2,5.0
35.0,40.0,37.5,4.550468,4.75,5.0,1,5.0
40.0,45.0,42.5,3.612611,3.637175,5.0,2,5.0
45.0,50.0,47.5,3.075618,3.0,5.0,1,5.0
50.0,55.0,52.5,3.075618,3.0,5.0,1,5.0
55.0,60.0,57.5,3.88001,3.653062,5.0,2,5.0
60.0,65.0,62.5,4.461306,4.125,5.0,1,5.0
65.0,70.0,67.5,3.273211,3.720594,5.0,2,5.0
70.0,75.0,72.5,4.295917,4.279572,5.0,2,5.0
75.0,80.0,77.5,3.062785,3.378348,5.0,2,5.0
80.0,85.0,82.5,2.879509,3.25,5.0,1,5.0
85.0,90.0,87.5,2.958424,3.312269,5.0,2,5.0
90.0,95.0,92.5,4.281422,4.340459,5.0,2,5.0
95.0,100.0,97.5,3.098042,2.625,5.0,1,5.0
100.0,105.0,102.5,3.098042,2.625,5.0,1,5.0
105.0,110.0,107.5,3.471854,3.009281,5.0,2,5.0
110.0,115.0,112.5,4.31236,3.642908,5.0,2,5.0
115.0,120.0,117.5,3.919662,2.947438,5.0,2,5.0
120.0,125.0,122.5,4.435708,4.625,5.0,1,5.0
125.0,130.0,127.5,3.332677,3.701108,5.0,2,5.0
130.0,135.0,132.5,3.092575,3.5,5.0,1,5.0
135.0,140.0,137.5,3.665635,3.877328,5.0,3,5.0
140.0,145.0,142.5,3.397826,3.5,5.0,1,5.0
145.0,150.0,147.5,3.397826,3.5,5.0,1,5.0
150.0,155.0,152.5,4.181427,4.108425,5.0,2,5.0
155.0,160.0,157.5,3.556368,3.480562,5.0,2,5.0
160.0,165.0,162.5,3.023981,3.0,5.0,1,5.0
165.0,170.0,167.5,4.769495,4.101445,5.0,2,5.0
170.0,175.0,172.5,3.484276,3.290687,5.0,2,5.0
175.0,180.0,177.5,3.221629,3.125,5.0,1,5.0
180.0,181.861187,180.930594,3.221629,3.125,1.861187,1,5.0
