seconds,mos_pred_concat,mos_target_concat_durw
1.84,4.046477,3.3
4.14,3.716928,3.281481
6.08,3.654668,3.159759
9.37,3.611534,3.295185
11.48,3.694245,3.378779
17.38,3.66082,3.41993
22.36,3.63432,3.259588
25.95,3.601395,3.327433
29.09,3.451291,3.370592
31.69,3.501539,3.435906
44.09,3.480417,3.20514
46.68,3.500798,3.203846
49.0,3.518238,3.176439
55.55,3.500765,3.209231
61.65,3.452734,3.234196
67.55,3.396584,3.228298
69.4,3.408682,3.238616
75.42,3.349091,3.20115
77.21,3.338593,3.198805
79.09,3.33462,3.204267
82.16,3.359471,3.22381
87.52,3.346705,3.247791
90.36,3.314247,3.213063
92.05,3.288005,3.211976
94.14,3.277556,3.229471
96.28,3.2905,3.236494
99.83,3.290218,3.23082
106.35,3.288504,3.244536
112.96,3.292059,3.274113
117.21,3.271242,3.291369
123.78,3.246948,3.309077
127.65,3.257707,3.299707
131.85,3.260413,3.279542
135.34,3.296462,3.293432
142.87,3.285493,3.273175
147.61,3.28923,3.264403
153.62,3.30954,3.257971
159.03,3.291619,3.279812
164.95,3.287418,3.279558
170.4,3.276127,3.283943
178.53,3.266474,3.30289
181.91,3.264555,3.292617
