seconds,mos_pred_concat,mos_target_concat_durw
8.13,3.190481,3.7
9.82,3.488261,3.677873
15.23,3.545209,3.756777
18.01,3.604305,3.732577
21.08,3.729067,3.731805
24.23,3.757699,3.72767
29.68,3.611496,3.670562
33.33,3.605048,3.633632
35.93,3.640067,3.672204
38.78,3.695293,3.712625
44.8,3.605561,3.585857
46.35,3.545169,3.596919
51.33,3.54834,3.509901
58.43,3.557429,3.504024
60.75,3.566622,3.470455
70.04,3.575798,3.480403
73.91,3.602189,3.455248
78.31,3.613038,3.492099
80.19,3.61852,3.49061
85.73,3.623461,3.54076
92.25,3.613828,3.534666
94.84,3.607263,3.549857
96.95,3.605091,3.554213
99.34,3.617687,3.554245
105.35,3.621777,3.528331
112.14,3.597067,3.548241
115.69,3.595895,3.533778
122.07,3.595749,3.538546
128.64,3.513649,3.542961
133.03,3.51045,3.543377
135.17,3.530571,3.54341
137.5,3.515033,3.549264
142.86,3.461418,3.551745
149.51,3.46056,3.549443
157.04,3.417675,3.518739
160.52,3.405627,3.527624
166.44,3.370477,3.518557
175.53,3.37528,3.543489
182.14,3.382478,3.550984
