seconds,mos_pred_concat,mos_target_concat_durw
9.65,4.155847,2.666667
18.74,4.148108,3.313412
28.32,4.140088,3.304042
31.8,4.112655,3.372387
39.51,4.099544,3.319233
46.16,4.104213,3.345275
57.62,4.090208,3.197048
59.95,4.093498,3.223937
65.41,4.09384,3.180202
69.8,4.101238,3.20381
76.73,4.089726,3.223034
83.11,4.089564,3.253891
93.02,4.081887,3.181184
99.81,4.083192,3.227169
105.01,4.05871,3.196874
107.4,4.058033,3.204856
110.95,4.046976,3.18916
113.54,4.045211,3.20973
120.04,4.017906,3.168838
125.58,4.019309,3.217269
136.2,4.020246,3.174336
140.6,4.012795,3.203652
144.03,4.001773,3.190864
153.32,4.003742,3.212349
158.07,4.005173,3.203237
165.17,3.991641,3.21434
168.47,3.978287,3.208361
170.02,3.97366,3.214818
173.21,3.966429,3.205839
176.06,3.968438,3.222292
182.94,3.954555,3.185726
