seconds,mos_pred_concat,mos_target_concat_durw
8.463688,4.07137,4.25
22.363813,3.266379,3.006909
30.084437,3.548306,3.358005
41.464625,3.275345,3.259749
43.821438,3.298626,3.279393
62.581625,3.037436,3.382996
71.207813,3.141681,3.503168
87.457937,2.964834,3.34
92.218,3.01737,3.393424
98.388063,2.987095,3.337396
108.210125,3.141619,3.476962
128.660313,3.011286,3.40115
137.054313,3.116105,3.46845
143.809375,3.114371,3.434703
148.267625,3.143615,3.470494
161.49775,3.100909,3.43195
166.30425,3.148566,3.455594
180.549438,2.984279,3.350611
