seconds,mos_pred_concat,mos_target_concat_durw
14.245188,2.589517,2.125
19.051687,3.042263,2.661111
32.281813,2.869704,2.799998
36.740063,3.006345,3.021455
43.495125,3.000177,2.979296
51.889125,3.213037,3.225297
72.339313,3.10578,3.161606
82.161375,3.18155,3.366435
88.331438,3.152628,3.305914
93.0915,3.182121,3.36058
109.341625,3.098915,3.251259
117.967813,3.159091,3.333431
136.728,3.08187,3.373437
139.084812,3.0964,3.377699
150.465,3.057986,3.349133
158.185625,3.109081,3.399202
172.08575,3.036577,3.306376
180.549438,3.069678,3.350611
