seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.672359,4.875
6.717687,3.896878,3.715111
16.570062,4.126926,4.03315
18.299937,4.160687,4.065465
24.9015,4.213922,3.981833
34.491312,4.216169,4.195411
39.455875,4.233388,4.202279
48.314312,4.272573,4.18811
54.63725,4.275302,4.224204
59.5715,4.278429,4.236694
66.474937,4.292086,4.264039
71.653,4.265178,4.272057
76.397,4.277303,4.270688
80.924875,4.27457,4.262536
86.040375,4.274276,4.284086
92.460687,4.276853,4.307759
98.748812,4.26989,4.312041
100.258125,4.276753,4.318634
106.906125,4.279244,4.345458
111.550125,4.28878,4.351892
113.472875,4.293326,4.360756
119.196625,4.31093,4.349435
129.049,4.320457,4.341844
136.479375,4.307706,4.275595
143.080937,4.310328,4.251345
147.852625,4.310514,4.251301
152.817187,4.315697,4.251259
161.873,4.300542,4.244195
168.195937,4.299045,4.253812
175.939812,4.295535,4.270149
182.84325,4.302189,4.278828
