seconds,mos_pred_concat,mos_target_concat_durw
8.19,4.369623,2.333333
12.94,4.17373,2.544682
20.65,4.097092,2.752018
30.56,4.060908,2.693457
33.75,4.075198,2.696653
40.25,3.995642,2.657555
45.71,3.966895,2.662625
49.14,3.959751,2.662907
58.86,3.935276,2.628499
61.29,3.948339,2.626708
62.73,3.959545,2.652494
69.23,3.937008,2.638176
76.47,3.957744,2.625094
84.16,3.957307,2.684271
89.96,3.954557,2.726118
101.42,3.928652,2.711867
106.57,3.924483,2.725791
116.15,3.90806,2.771973
118.95,3.908872,2.768781
124.45,3.891865,2.756902
134.1,3.893808,2.750409
136.74,3.895459,2.733508
143.67,3.905973,2.76646
154.29,3.897764,2.759591
157.84,3.888051,2.758572
164.28,3.881922,2.735369
169.06,3.882982,2.745026
172.36,3.86353,2.748167
181.6,3.856707,2.760981
186.8,3.837631,2.756928
