seconds,mos_pred_concat,mos_target_concat_durw
4.760063,4.287023,4.375
12.503937,4.412292,4.529829
17.310437,4.389161,4.45213
24.740812,4.286122,4.053555
33.2045,4.239249,4.103628
42.794312,4.269304,4.248474
47.438312,4.286644,4.273097
52.23325,4.270793,4.179178
53.963125,4.278456,4.185456
61.68375,4.274073,4.20918
66.618,4.265657,4.221462
71.389687,4.249665,4.223369
80.015875,4.263224,4.239716
88.409875,4.277977,4.264429
98.231938,4.279097,4.325479
100.58875,4.27228,4.309066
105.116625,4.276645,4.301138
106.625937,4.278168,4.307491
113.04625,4.27452,4.325524
121.44025,4.283164,4.337584
126.618312,4.277248,4.339114
131.076562,4.280188,4.348838
135.534812,4.284808,4.357922
145.356875,4.287058,4.392862
154.215312,4.291512,4.377475
162.8415,4.292738,4.377344
167.648,4.295973,4.373693
173.37175,4.298445,4.365483
178.131812,4.296191,4.365737
187.187625,4.292439,4.354091
