block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.293229,4.264513,5.0,2,5.0
5.0,10.0,4.564565,4.606619,5.0,2,5.0
10.0,15.0,4.404544,4.5,5.0,1,5.0
15.0,20.0,4.433554,4.675594,5.0,2,5.0
20.0,25.0,4.466499,4.875,5.0,1,5.0
25.0,30.0,4.269813,4.623081,5.0,2,5.0
30.0,35.0,4.051779,4.375,5.0,2,5.0
35.0,40.0,4.032008,4.375,5.0,1,5.0
40.0,45.0,4.086299,4.021478,5.0,3,5.0
45.0,50.0,4.359673,4.375,5.0,1,5.0
50.0,55.0,4.003639,4.273613,5.0,2,5.0
55.0,60.0,3.963388,4.25,5.0,2,5.0
60.0,65.0,4.330035,4.308898,5.0,2,5.0
65.0,70.0,4.542359,4.591823,5.0,2,5.0
70.0,75.0,4.404544,4.5,5.0,1,5.0
75.0,80.0,4.440887,4.71998,5.0,2,5.0
80.0,85.0,4.466499,4.875,5.0,1,5.0
85.0,90.0,4.223607,4.5639,5.0,2,5.0
90.0,95.0,4.046558,4.375,5.0,2,5.0
95.0,100.0,4.032008,4.375,5.0,1,5.0
100.0,105.0,4.125082,4.021478,5.0,3,5.0
105.0,110.0,4.359673,4.375,5.0,1,5.0
110.0,115.0,3.951684,4.258817,5.0,2,5.0
115.0,120.0,4.006054,4.25,5.0,2,5.0
120.0,125.0,4.366841,4.353284,5.0,2,5.0
125.0,130.0,4.520153,4.577028,5.0,2,5.0
130.0,135.0,4.404544,4.5,5.0,1,5.0
135.0,140.0,4.448221,4.764366,5.0,2,5.0
140.0,145.0,4.466499,4.875,5.0,1,5.0
145.0,150.0,4.177401,4.504719,5.0,2,5.0
150.0,155.0,4.041336,4.375,5.0,2,5.0
155.0,160.0,4.023667,4.327516,5.0,2,5.0
160.0,165.0,4.172207,4.068962,5.0,2,5.0
165.0,170.0,4.33868,4.369022,5.0,2,5.0
170.0,175.0,3.920721,4.25,5.0,1,5.0
175.0,180.0,4.048721,4.25,5.0,2,5.0
180.0,183.031062,4.281195,4.25,3.031063,1,5.0
