seconds,mos_pred_concat,mos_target_concat_durw
4.794937,2.65099,3.25
6.524812,2.949832,3.548263
16.114625,3.318708,4.263417
24.973063,3.597504,4.214317
29.907312,3.718976,4.240828
35.085375,3.558602,4.260629
39.61325,3.458318,4.245127
46.033563,3.598984,4.298108
47.542875,3.61355,4.312454
52.186875,3.671817,4.329143
57.910625,3.753327,4.308966
65.341,3.782943,4.174329
70.112688,3.830321,4.179479
79.1685,3.705649,4.173247
86.912375,3.676667,4.213498
96.676375,3.592695,4.22981
101.2275,3.622578,4.241957
106.150125,3.578679,4.20755
113.081312,3.523834,4.217813
118.398687,3.506426,4.219259
123.936625,3.545072,4.226218
132.23775,3.53134,4.227711
137.439,3.559958,4.238015
143.185937,3.533294,4.238496
145.914312,3.547484,4.234037
151.986312,3.520562,4.234675
159.289,3.496726,4.241108
167.183812,3.446977,4.241528
174.231062,3.436972,4.24187
178.666062,3.460275,4.242072
185.75975,3.440718,4.242375
