seconds,mos_pred_concat,mos_target_concat_durw
11.46,4.065907,2.6
14.26,4.035405,2.60714
22.45,4.054136,2.507252
28.25,4.069289,2.676855
35.18,4.063588,2.822588
45.09,4.040264,2.767388
51.59,4.036618,2.733699
58.09,4.022317,2.702463
61.52,4.016309,2.700467
64.16,4.015586,2.666501
67.35,4.013691,2.66938
69.78,4.015614,2.666383
74.98,4.01154,2.662846
82.67,4.016085,2.719578
87.82,4.000959,2.736022
97.47,4.006376,2.729156
108.09,4.003051,2.723016
115.33,4.008622,2.709016
118.63,3.999755,2.714582
123.38,4.001215,2.72207
128.84,3.985482,2.721135
138.56,3.98671,2.702434
147.8,3.999181,2.721036
155.51,4.008854,2.739825
160.29,4.012493,2.749878
165.79,4.00526,2.741588
172.23,4.006433,2.720091
181.81,4.018028,2.749895
185.36,4.014498,2.749213
186.8,4.012039,2.756928
