elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.46,4.065907,2.6
14.26,4.019808,2.60714
22.45,4.074671,2.507252
28.25,4.088205,2.676855
35.18,4.072613,2.822588
45.09,4.082164,2.767388
51.59,4.072026,2.733699
58.09,4.061238,2.702463
61.52,4.055266,2.700467
64.16,4.053745,2.666501
67.35,4.054397,2.66938
69.78,4.065863,2.666383
74.98,4.067584,2.662846
82.67,4.05984,2.719578
87.82,4.063785,2.736022
97.47,4.072071,2.729156
108.09,4.081683,2.723016
115.33,4.091597,2.709016
118.63,4.074172,2.714582
123.38,4.073817,2.72207
128.84,4.07474,2.721135
138.56,4.0779,2.702434
147.8,4.084656,2.721036
155.51,4.088414,2.739825
160.29,4.091537,2.749878
165.79,4.081307,2.741588
172.23,4.082232,2.720091
181.81,4.083427,2.749895
185.36,4.084148,2.749213
186.8,4.082632,2.756928
