elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.365,2.914994,2.875
19.045,2.84772,3.356754
28.915,2.877679,3.448318
35.805,2.890775,3.482317
49.957813,2.721472,3.416503
59.642813,2.805007,3.369168
73.1765,2.818441,3.393365
84.02125,2.78093,3.407128
97.99125,2.805606,3.331266
103.704688,2.823454,3.333675
108.524687,2.846778,3.346614
121.789687,2.844166,3.322477
135.607438,2.794801,3.251407
144.755125,2.809939,3.267117
155.776187,2.811725,3.283593
162.00275,2.850515,3.263085
166.683,2.844031,3.273247
181.96,2.846348,3.250305
192.775,2.864891,3.257301
