block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.809411,3.5,5.0,1,5.0
5.0,10.0,2.799279,3.5,5.0,2,5.0
10.0,15.0,2.749974,3.5,5.0,1,5.0
15.0,20.0,2.750861,3.499811,5.0,2,5.0
20.0,25.0,3.335994,3.375,5.0,1,5.0
25.0,30.0,2.725208,3.052941,5.0,2,5.0
30.0,35.0,2.624806,3.0,5.0,1,5.0
35.0,40.0,2.624806,3.0,5.0,1,5.0
40.0,45.0,2.637221,3.502141,5.0,2,5.0
45.0,50.0,2.500014,3.299734,5.0,2,5.0
50.0,55.0,2.47857,3.25,5.0,1,5.0
55.0,60.0,2.478704,3.226992,5.0,2,5.0
60.0,65.0,2.482203,2.625,5.0,1,5.0
65.0,70.0,2.482203,2.625,5.0,1,5.0
70.0,75.0,2.777886,2.659158,5.0,2,5.0
75.0,80.0,3.545232,2.770962,5.0,2,5.0
80.0,85.0,2.883772,3.5,5.0,1,5.0
85.0,90.0,2.883772,3.5,5.0,1,5.0
90.0,95.0,2.86498,3.5,5.0,2,5.0
95.0,100.0,2.860958,3.5,5.0,1,5.0
100.0,105.0,2.79908,3.4415,5.0,2,5.0
105.0,110.0,2.33208,3.0,5.0,1,5.0
110.0,115.0,2.506403,3.052055,5.0,2,5.0
115.0,120.0,2.750685,3.125,5.0,1,5.0
120.0,125.0,2.713821,3.072528,5.0,2,5.0
125.0,130.0,2.57505,2.875,5.0,1,5.0
130.0,135.0,2.57505,2.875,5.0,1,5.0
135.0,140.0,2.57505,2.875,5.0,1,5.0
140.0,145.0,2.532152,2.623005,5.0,2,5.0
145.0,150.0,2.511213,2.5,5.0,1,5.0
150.0,155.0,2.54764,2.871306,5.0,2,5.0
155.0,160.0,2.658371,4.0,5.0,1,5.0
160.0,165.0,2.695405,3.896225,5.0,2,5.0
165.0,170.0,3.015232,3.0,5.0,1,5.0
170.0,175.0,3.015232,3.0,5.0,1,5.0
175.0,180.0,2.930224,2.887795,5.0,2,5.0
180.0,185.0,2.731127,2.625,5.0,1,5.0
185.0,188.691688,2.731127,2.625,3.691687,1,5.0
