elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.55,3.51869,3.454545
10.8,3.367317,3.570812
13.94,3.459509,3.606055
16.24,3.471209,3.557989
18.08,3.505153,3.531734
22.82,3.608855,3.421286
28.72,3.605485,3.437456
30.41,3.588317,3.421695
32.2,3.557466,3.403812
35.04,3.476739,3.301611
37.63,3.503665,3.293366
39.72,3.478412,3.330548
41.66,3.484592,3.310498
43.51,3.490087,3.323462
49.61,3.526773,3.34044
52.99,3.538576,3.302778
58.89,3.524731,3.289142
62.18,3.522135,3.302703
65.67,3.564902,3.330098
69.26,3.587419,3.351863
73.46,3.577185,3.312688
76.39,3.586706,3.297498
80.34,3.602973,3.305563
82.88,3.60889,3.272362
86.47,3.601237,3.244448
92.52,3.622113,3.252242
96.5,3.631535,3.246994
98.54,3.62801,3.234352
101.64,3.626169,3.24076
105.44,3.632966,3.255017
108.93,3.640498,3.250407
111.63,3.642782,3.237754
115.92,3.658793,3.25116
119.04,3.628578,3.222112
122.04,3.627755,3.216652
125.64,3.618714,3.231283
127.99,3.625342,3.242949
132.08,3.628019,3.247336
135.53,3.618102,3.233403
138.33,3.606717,3.234907
141.22,3.613432,3.250564
144.51,3.61494,3.235102
148.2,3.609882,3.254147
151.5,3.606119,3.2455
154.84,3.613929,3.242002
156.83,3.599484,3.227218
160.48,3.608722,3.249343
162.88,3.60952,3.246722
164.83,3.610876,3.252253
167.22,3.611347,3.252221
169.57,3.602989,3.253345
172.81,3.602162,3.25172
175.16,3.597299,3.25932
177.91,3.599863,3.251096
181.25,3.593752,3.248144
