seconds,mos_pred_concat,mos_target_concat_durw
6.226562,3.858927,2.75
17.247625,3.406848,3.229243
25.750437,3.288371,3.153547
30.9285,3.403139,3.358043
36.641937,3.414807,3.360687
41.322187,3.327696,3.390624
55.475,3.191807,3.354748
61.895312,3.281635,3.486509
70.75375,3.429404,3.566449
80.343562,3.537542,3.707718
91.188312,3.45524,3.683014
95.716187,3.468629,3.703923
100.650437,3.499458,3.736821
114.468187,3.40031,3.60261
119.263125,3.381431,3.588434
123.907125,3.422189,3.622599
133.054812,3.374472,3.61417
138.778562,3.406652,3.635239
140.287875,3.41359,3.647232
151.320625,3.400736,3.609156
164.854312,3.370486,3.600195
180.131312,3.328834,3.549292
181.861187,3.32944,3.557147
