elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.60539,4.875
16.167938,3.055,2.45204
26.020313,3.579491,3.132823
39.250438,3.386941,3.088052
45.852,3.55188,3.183356
52.607063,3.539165,3.127711
57.571625,3.649885,3.224489
78.021813,3.56621,3.165648
84.34475,3.652421,3.265679
90.514813,3.616141,3.213485
97.41825,3.698676,3.304653
113.668375,3.569475,3.207489
118.412375,3.605845,3.249255
137.172562,3.524705,3.300644
142.288062,3.559931,3.348256
153.66825,3.521587,3.322466
159.956375,3.556279,3.363842
173.8565,3.511958,3.274789
180.5045,3.544191,3.329121
