seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
16.167938,3.074365,2.45204
26.020313,3.490805,3.132823
39.250438,3.304902,3.088052
45.852,3.411249,3.183356
52.607063,3.400019,3.127711
57.571625,3.490128,3.224489
78.021813,3.424602,3.165648
84.34475,3.488245,3.265679
90.514813,3.462181,3.213485
97.41825,3.511772,3.304653
113.668375,3.436164,3.207489
118.412375,3.467272,3.249255
137.172562,3.413177,3.300644
142.288062,3.426799,3.348256
153.66825,3.399622,3.322466
159.956375,3.421571,3.363842
173.8565,3.401021,3.274789
180.5045,3.426105,3.329121
