seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.17373,3.125
14.4915,3.536161,3.498137
24.3615,3.410659,3.549535
28.81975,3.520278,3.715903
33.63975,3.525011,3.702878
42.03375,3.627839,3.862061
56.71375,3.437739,3.768344
66.535812,3.572012,3.931709
70.900812,3.570679,3.866653
75.660875,3.578536,3.898635
88.925875,3.515404,3.783232
97.552062,3.546416,3.83556
111.522062,3.501793,3.715234
113.878875,3.489961,3.713367
120.768875,3.46295,3.708325
128.4895,3.506092,3.748384
139.3045,3.471766,3.719396
147.768187,3.50801,3.749787
160.923187,3.465846,3.637403
165.729687,3.48795,3.655169
174.564687,3.461714,3.615683
179.022937,3.46864,3.640819
190.432937,3.452527,3.617402
