seconds,mos_pred_concat,mos_target_concat_durw
10.39,4.099114,2.357143
17.38,4.040889,2.615691
23.42,3.998966,2.567433
27.36,4.044252,2.50012
31.54,4.058531,2.419114
36.77,4.088923,2.501736
40.96,4.068193,2.511788
45.85,4.045846,2.525074
52.5,4.04363,2.648565
54.84,4.036459,2.639855
59.78,4.020916,2.617029
73.02,3.991437,2.559546
77.56,3.983583,2.592645
80.76,3.984216,2.626396
83.06,3.984739,2.647818
85.0,3.987689,2.645481
89.5,3.959874,2.619312
93.04,3.963608,2.614772
94.53,3.956934,2.61454
100.26,3.882653,2.65943
107.95,3.89778,2.703119
112.73,3.903703,2.718969
120.92,3.907909,2.69285
123.72,3.90078,2.691571
126.15,3.906647,2.689486
128.79,3.903341,2.672791
130.23,3.897488,2.684702
136.73,3.870872,2.675921
146.45,3.836357,2.661228
152.25,3.841738,2.686832
157.75,3.797392,2.680318
164.19,3.77123,2.660172
173.43,3.773357,2.678277
178.58,3.777129,2.687555
185.82,3.786847,2.680247
